,Year,Term,TermYear,Course,Course Title,ACP,CS,HUM,NAT,QR,SBS,Advanced Composition,Non-Western Cultures,Western/Comparative Cultures,US Minority Cultures,Historical & Philosophical Perspectives,Literature & the Arts,Life Sciences,Physical Sciences,Quantitative Reasoning 1,Quantitative Reasoning 2,Behavioral Sciences,Social Sciences
2681,2018,Fall,2018-fa,SOCW 410,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2682,2018,Fall,2018-fa,NRES 351,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2683,2018,Fall,2018-fa,VM 602,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2684,2018,Fall,2018-fa,BADM 445,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2685,2018,Fall,2018-fa,HDFS 426,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2686,2018,Fall,2018-fa,BIOC 446,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2687,2018,Fall,2018-fa,FIN 571,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2688,2018,Fall,2018-fa,MDIA 293,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2689,2018,Fall,2018-fa,EPSY 407,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2690,2018,Fall,2018-fa,VM 620,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2691,2018,Fall,2018-fa,ADV 498,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2692,2018,Fall,2018-fa,BDI 475,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2693,2018,Fall,2018-fa,ANTH 150,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2694,2018,Fall,2018-fa,MCB 413,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2695,2018,Fall,2018-fa,PS 202,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2696,2018,Fall,2018-fa,BADM 520,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2697,2018,Fall,2018-fa,MCB 401,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2698,2018,Fall,2018-fa,THEA 121,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2699,2018,Fall,2018-fa,ECE 455,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2700,2018,Fall,2018-fa,ECON 448,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2701,2018,Fall,2018-fa,ME 510,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2702,2018,Fall,2018-fa,SOCW 526,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2703,2018,Fall,2018-fa,CS 573,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2704,2018,Fall,2018-fa,ADV 350,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2705,2018,Fall,2018-fa,CLCV 232,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2706,2018,Fall,2018-fa,ECE 290,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2707,2018,Fall,2018-fa,PHIL 429,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2708,2018,Fall,2018-fa,MATH 563,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2709,2018,Fall,2018-fa,TE 398,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2710,2018,Fall,2018-fa,SOC 450,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2711,2018,Fall,2018-fa,IB 101,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2712,2018,Fall,2018-fa,ANSC 224,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2713,2018,Fall,2018-fa,FSHN 480,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2714,2018,Fall,2018-fa,ABE 141,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2715,2018,Fall,2018-fa,FIN 544,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2716,2018,Fall,2018-fa,CHEM 222,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2717,2018,Fall,2018-fa,MCB 426,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2718,2018,Fall,2018-fa,GE 494,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2719,2018,Fall,2018-fa,CEE 201,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2720,2018,Fall,2018-fa,ENG 571,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2721,2018,Fall,2018-fa,KIN 122,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2722,2018,Fall,2018-fa,RST 110,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2723,2018,Fall,2018-fa,PS 191,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2724,2018,Fall,2018-fa,LAT 103,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2725,2018,Fall,2018-fa,MUS 320,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2726,2018,Fall,2018-fa,ABE 501,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2727,2018,Fall,2018-fa,MCB 436,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2728,2018,Fall,2018-fa,IE 361,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2729,2018,Fall,2018-fa,CPSC 437,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2730,2018,Fall,2018-fa,GEOG 310,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2731,2018,Fall,2018-fa,CHEM 420,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2732,2018,Fall,2018-fa,PHYS 470,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2733,2018,Fall,2018-fa,MSE 458,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2734,2018,Fall,2018-fa,IE 498,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2735,2018,Fall,2018-fa,BADM 420,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2736,2018,Fall,2018-fa,CMN 423,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2737,2018,Fall,2018-fa,ARCH 468,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2738,2018,Fall,2018-fa,LER 543,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2739,2018,Fall,2018-fa,BIOE 303,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2740,2018,Fall,2018-fa,ANSC 400,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2741,2018,Fall,2018-fa,HRE 400,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2742,2018,Fall,2018-fa,ACCY 303,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2743,2018,Fall,2018-fa,SPED 438,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2744,2018,Fall,2018-fa,SPAN 303,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2745,2018,Fall,2018-fa,HRD 572,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2746,2018,Fall,2018-fa,EPS 590,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2747,2018,Fall,2018-fa,FIN 444,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2748,2018,Fall,2018-fa,ASRM 552,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2749,2018,Fall,2018-fa,LLS 235,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2750,2018,Fall,2018-fa,CINE 261,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2751,2018,Fall,2018-fa,ADV 270,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2752,2018,Fall,2018-fa,ARCH 417,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2753,2018,Fall,2018-fa,BADM 336,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2754,2018,Fall,2018-fa,ECON 567,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2755,2018,Fall,2018-fa,ECE 350,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2756,2018,Fall,2018-fa,BCOG 301,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2757,2018,Fall,2018-fa,HDFS 199,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2758,2018,Fall,2018-fa,ACCY 510,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2759,2018,Fall,2018-fa,HRD 400,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2760,2018,Fall,2018-fa,DANC 360,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2761,2018,Fall,2018-fa,TE 466,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2762,2018,Fall,2018-fa,ECE 581,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2763,2018,Fall,2018-fa,MSE 304,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2764,2018,Fall,2018-fa,FSHN 460,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2765,2018,Fall,2018-fa,ENG 565,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2766,2018,Fall,2018-fa,LA 101,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2767,2018,Fall,2018-fa,ARTD 330,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2768,2018,Fall,2018-fa,VCM 660,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2769,2018,Fall,2018-fa,LER 562,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2770,2018,Fall,2018-fa,IB 372,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2771,2018,Fall,2018-fa,GER 494,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2772,2018,Fall,2018-fa,PHYS 225,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2773,2018,Fall,2018-fa,CS 512,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2774,2018,Fall,2018-fa,ACE 428,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2775,2018,Fall,2018-fa,BIOE 202,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2776,2018,Fall,2018-fa,ATMS 391,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2777,2018,Fall,2018-fa,CHBE 571,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2778,2018,Fall,2018-fa,PORT 400,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2779,2018,Fall,2018-fa,AGED 551,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2780,2018,Fall,2018-fa,PSYC 525,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2781,2018,Fall,2018-fa,CHEM 588,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2782,2018,Fall,2018-fa,ACCY 558,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2783,2018,Fall,2018-fa,HORT 205,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2784,2018,Fall,2018-fa,NRES 401,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2785,2018,Fall,2018-fa,PS 397,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2786,2018,Fall,2018-fa,SPAN 571,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2787,2018,Fall,2018-fa,ARTD 420,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2788,2018,Fall,2018-fa,SPED 440,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2789,2018,Fall,2018-fa,ECE 330,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2790,2018,Fall,2018-fa,ADV 450,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2791,2018,Fall,2018-fa,BADM 550,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2792,2018,Fall,2018-fa,ANSC 561,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2793,2018,Fall,2018-fa,DANC 410,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2794,2018,Fall,2018-fa,MCB 316,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2795,2018,Fall,2018-fa,MUS 241,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2796,2018,Fall,2018-fa,IE 526,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2797,2018,Fall,2018-fa,THEA 105,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2798,2018,Fall,2018-fa,CHLH 594,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2799,2018,Fall,2018-fa,EPS 529,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2800,2018,Fall,2018-fa,GE 413,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2801,2018,Fall,2018-fa,ME 410,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2802,2018,Fall,2018-fa,BADM 553,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2803,2018,Fall,2018-fa,MCB 400,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2804,2018,Fall,2018-fa,NUTR 510,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2805,2018,Fall,2018-fa,RLST 203,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2806,2018,Fall,2018-fa,PSYC 406,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2807,2018,Fall,2018-fa,ECON 502,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2808,2018,Fall,2018-fa,MATH 472,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2809,2018,Fall,2018-fa,CMN 435,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2810,2018,Fall,2018-fa,ADV 580,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2811,2018,Fall,2018-fa,LAW 653,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2812,2018,Fall,2018-fa,FIN 500,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2813,2018,Fall,2018-fa,ECE 508,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2814,2018,Fall,2018-fa,ADV 370,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2815,2018,Fall,2018-fa,RST 360,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2816,2018,Fall,2018-fa,BADM 555,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2817,2018,Fall,2018-fa,VM 605,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2818,2018,Fall,2018-fa,PSYC 308,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2819,2018,Fall,2018-fa,ARAB 202,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2820,2018,Fall,2018-fa,KIN 103,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2821,2018,Fall,2018-fa,ANTH 399,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2822,2018,Fall,2018-fa,MDIA 290,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2823,2018,Fall,2018-fa,ECON 437,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2824,2018,Fall,2018-fa,ANSC 404,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2825,2018,Fall,2018-fa,CEE 517,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2826,2018,Fall,2018-fa,PSYC 220,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2827,2018,Fall,2018-fa,IB 449,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2828,2018,Fall,2018-fa,CMN 345,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2829,2018,Fall,2018-fa,SE 312,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2830,2018,Fall,2018-fa,LING 406,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2831,2018,Fall,2018-fa,BADM 261,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2832,2018,Fall,2018-fa,MDIA 380,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2833,2018,Fall,2018-fa,ECE 441,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2834,2018,Fall,2018-fa,SOCW 541,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2835,2018,Fall,2018-fa,NRES 421,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2836,2018,Fall,2018-fa,MSE 462,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2837,2018,Fall,2018-fa,IB 461,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2838,2018,Fall,2018-fa,EPSY 582,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2839,2018,Fall,2018-fa,HIST 361,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2840,2018,Fall,2018-fa,ARTH 395,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2841,2018,Fall,2018-fa,IS 505,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2842,2018,Fall,2018-fa,ARTD 471,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2843,2018,Fall,2018-fa,HDFS 305,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2844,2018,Fall,2018-fa,ADV 550,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2845,2018,Fall,2018-fa,FIN 579,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2846,2018,Fall,2018-fa,PSM 502,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2847,2018,Fall,2018-fa,LLS 320,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2848,2018,Fall,2018-fa,ECON 514,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2849,2018,Fall,2018-fa,ARTS 280,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2850,2018,Fall,2018-fa,ECON 411,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2851,2018,Fall,2018-fa,MACS 496,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2852,2018,Fall,2018-fa,ANSC 421,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2853,2018,Fall,2018-fa,CHEM 442,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2854,2018,Fall,2018-fa,BADM 514,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2855,2018,Fall,2018-fa,PS 304,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2856,2018,Fall,2018-fa,CMN 320,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2857,2018,Fall,2018-fa,ARTH 361,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
